amt,gender,lat,long,byear,A,B,C,entertainment,food_dining,gas_transport,grocery_net,grocery_pos,health_fitness,home,kids_pets,misc_net,misc_pos,personal_care,shopping_net,shopping_pos,travel,April,Aug,Dec,Feb,Jan,July,June,Nov,Oct,Sept,AK,RI,31,32,21,22,01,02,11,12,Hyper Parameters,F1,AUC,Accuracy,Best Score
0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,"{'learning_rate': 0.15, 'max_depth': 8, 'n_estimators': 40}",f1:0.004,AUC:0.729,Acc:0.971,0.0139
0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"{'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 60}",f1:0.004,AUC:0.728,Acc:0.971,0.0128
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,"{'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 60}",f1:0.006,AUC:0.875,Acc:0.971,0.0125
0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"{'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 60}",f1:0.005,AUC:0.689,Acc:0.971,0.0124
0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 40}",f1:0.005,AUC:0.704,Acc:0.971,0.0124
0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,"{'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 60}",f1:0.002,AUC:0.828,Acc:0.971,0.012
0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 40}",f1:0.003,AUC:0.667,Acc:0.971,0.0116
0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,"{'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 40}",f1:0.0,AUC:0.712,Acc:0.971,0.011
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,"{'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 60}",f1:0.0,AUC:0.617,Acc:0.971,0.0098
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"{'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 50}",f1:0.0,AUC:0.869,Acc:0.971,0.0096
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,"{'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 50}",f1:0.0,AUC:0.815,Acc:0.971,0.0092
0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"{'learning_rate': 0.15, 'max_depth': 6, 'n_estimators': 50}",f1:0.005,AUC:0.621,Acc:0.971,0.0079
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,"{'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 60}",f1:0.003,AUC:0.693,Acc:0.971,0.0074
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,"{'learning_rate': 0.15, 'max_depth': 8, 'n_estimators': 60}",f1:0.0,AUC:0.665,Acc:0.971,0.0074
0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,"{'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 50}",f1:0.0,AUC:0.618,Acc:0.971,0.0065
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 50}",f1:0.0,AUC:0.796,Acc:0.971,0.0064
0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,"{'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 50}",f1:0.0,AUC:0.712,Acc:0.971,0.0058
0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 50}",f1:0.0,AUC:0.851,Acc:0.971,0.005
0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 60}",f1:0.0,AUC:0.707,Acc:0.971,0.0045
0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"{'learning_rate': 0.15, 'max_depth': 8, 'n_estimators': 40}",f1:0.0,AUC:0.611,Acc:0.971,0.0037
0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,"{'learning_rate': 0.15, 'max_depth': 8, 'n_estimators': 60}",f1:0.001,AUC:0.766,Acc:0.971,0.0037
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 50}",f1:0.0,AUC:0.625,Acc:0.971,0.0037
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,"{'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 60}",f1:0.0,AUC:0.811,Acc:0.971,0.0034
0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,"{'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 50}",f1:0.0,AUC:0.827,Acc:0.971,0.0034
0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,"{'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 60}",f1:0.0,AUC:0.762,Acc:0.971,0.0029
0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"{'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 60}",f1:0.0,AUC:0.673,Acc:0.971,0.0027
0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,"{'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 50}",f1:0.0,AUC:0.818,Acc:0.971,0.0026
0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,"{'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 60}",f1:0.0,AUC:0.703,Acc:0.971,0.0026
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"{'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 60}",f1:0.0,AUC:0.493,Acc:0.971,0.0024
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,"{'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 50}",f1:0.0,AUC:0.663,Acc:0.971,0.0021
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"{'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 60}",f1:0.0,AUC:0.673,Acc:0.971,0.0019
0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"{'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 60}",f1:0.0,AUC:0.767,Acc:0.971,0.0019
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,"{'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 60}",f1:0.0,AUC:0.612,Acc:0.971,0.0019
0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 40}",f1:0.0,AUC:0.662,Acc:0.971,0.0016
0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"{'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 40}",f1:0.0,AUC:0.727,Acc:0.971,0.0016
0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,"{'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 60}",f1:0.0,AUC:0.759,Acc:0.971,0.0016
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"{'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 60}",f1:0.0,AUC:0.729,Acc:0.971,0.0013
0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"{'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 50}",f1:0.0,AUC:0.737,Acc:0.971,0.0011
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"{'learning_rate': 0.2, 'max_depth': 8, 'n_estimators': 60}",f1:0.0,AUC:0.663,Acc:0.971,0.0011
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.001,AUC:0.633,Acc:0.971,0.0008
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"{'learning_rate': 0.2, 'max_depth': 7, 'n_estimators': 50}",f1:0.0,AUC:0.728,Acc:0.971,0.0008
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.001,AUC:0.861,Acc:0.971,0.0008
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.001,AUC:0.648,Acc:0.971,0.0005
0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"{'learning_rate': 0.15, 'max_depth': 8, 'n_estimators': 60}",f1:0.0,AUC:0.56,Acc:0.971,0.0003
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,"{'learning_rate': 0.2, 'max_depth': 6, 'n_estimators': 60}",f1:0.0,AUC:0.776,Acc:0.971,0.0003
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.627,Acc:0.971,0.0
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.571,Acc:0.971,0.0
0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.754,Acc:0.971,0.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.68,Acc:0.971,0.0
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.524,Acc:0.971,0.0
0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.722,Acc:0.971,0.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.665,Acc:0.971,0.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.689,Acc:0.971,0.0
0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.746,Acc:0.971,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.612,Acc:0.971,0.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.672,Acc:0.971,0.0
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.6,Acc:0.971,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.645,Acc:0.971,0.0
0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.625,Acc:0.971,0.0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.832,Acc:0.971,0.0
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.809,Acc:0.971,0.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.755,Acc:0.971,0.0
0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.705,Acc:0.971,0.0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.622,Acc:0.971,0.0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.768,Acc:0.971,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.663,Acc:0.971,0.0
0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.827,Acc:0.971,0.0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.657,Acc:0.971,0.0
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.639,Acc:0.971,0.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.807,Acc:0.971,0.0
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.748,Acc:0.971,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.628,Acc:0.971,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.628,Acc:0.971,0.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.449,Acc:0.971,0.0
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.709,Acc:0.971,0.0
0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.805,Acc:0.971,0.0
0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.692,Acc:0.971,0.0
0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 40}",f1:0.0,AUC:0.683,Acc:0.971,0.0
