amt,gender,lat,long,byear,A,B,C,entertainment,food_dining,gas_transport,grocery_net,grocery_pos,health_fitness,home,kids_pets,misc_net,misc_pos,personal_care,shopping_net,shopping_pos,travel,April,Aug,Dec,Feb,Jan,July,June,Nov,Oct,Sept,AK,RI,31,32,21,22,01,02,11,12,Hyper Parameters,F1,AUC,Accuracy,Best Score
1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,"{'class_weight': {0: 1, 1: 2}, 'max_depth': 8}",f1:0.805,AUC:0.95,Acc:0.989,0.8051
1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,"{'class_weight': {0: 1, 1: 2}, 'max_depth': 8}",f1:0.802,AUC:0.944,Acc:0.989,0.8042
1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,"{'class_weight': {0: 1, 1: 2}, 'max_depth': 9}",f1:0.799,AUC:0.945,Acc:0.989,0.8038
1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,"{'class_weight': {0: 1, 1: 2}, 'max_depth': 8}",f1:0.797,AUC:0.924,Acc:0.989,0.8031
1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,"{'class_weight': {0: 1, 1: 2}, 'max_depth': 8}",f1:0.8,AUC:0.94,Acc:0.989,0.802
1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"{'class_weight': {0: 1, 1: 2}, 'max_depth': 12}",f1:0.73,AUC:0.98,Acc:0.981,0.8013
1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,"{'class_weight': {0: 1, 1: 2}, 'max_depth': 8}",f1:0.762,AUC:0.934,Acc:0.986,0.8013
1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"{'class_weight': {0: 1, 1: 2}, 'max_depth': 9}",f1:0.8,AUC:0.943,Acc:0.989,0.8009
1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,"{'class_weight': {0: 1, 1: 2}, 'max_depth': 8}",f1:0.783,AUC:0.977,Acc:0.987,0.8007
1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,"{'class_weight': {0: 1, 1: 2}, 'max_depth': 8}",f1:0.8,AUC:0.951,Acc:0.989,0.8004
1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,"{'class_weight': {0: 1, 1: 2}, 'max_depth': 8}",f1:0.8,AUC:0.958,Acc:0.989,0.8002
1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"{'class_weight': {0: 1, 1: 2}, 'max_depth': 8}",f1:0.799,AUC:0.975,Acc:0.988,0.7997
1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"{'class_weight': {0: 1, 1: 3}, 'max_depth': 9}",f1:0.791,AUC:0.955,Acc:0.988,0.7994
